,x,y,z
3700,0.05276706,-0.08127245,0.0075183427
3701,-0.09449868,0.043748576,-0.0260948
3702,-0.04864746,0.013970029,0.0037717854
3703,-0.067930646,0.050570395,-0.053829815
3704,0.07926354,-0.015992291,0.016524998
3705,-0.017832069,-0.00996353,0.025178244
3706,0.048693243,-0.043596298,0.011215698
3707,-0.037775196,0.0034177483,-0.0030255935
3708,-0.017908946,-0.021644874,0.0282291
3709,-0.05789131,0.024971932,-0.019960187
3710,-0.10133919,0.056990206,-0.052361123
3711,-0.051053885,0.056531608,-0.035864092
3712,0.04441226,-0.017579934,-0.005483252
3713,0.023815425,-0.030385092,-0.026005283
3714,0.06678353,0.038733386,0.013889892
3715,0.026791591,0.060425296,-0.013198482
3716,-0.020924088,-0.0064280303,0.027443666
3717,-0.03831284,0.03202908,0.023364646
3718,0.04431585,-0.0476378,0.015878769
3719,0.07222672,-0.057827078,-0.009748132
3720,0.040859252,-0.045442592,0.023061125
3721,0.04704237,-0.028181372,0.0006043234
3722,-0.029996406,-0.0017746704,0.020895645
3723,-0.01752663,-0.029835384,0.025677016
3724,-0.037762187,-0.017586214,0.007459434
3725,-0.04523242,-0.005306572,-0.016239183
3726,0.020148948,0.020936066,0.028241236
3727,-0.093862765,0.056952637,-0.07791802
3728,0.0026917616,-0.016471775,0.06990758
3729,0.058599338,0.005662883,-0.018191999
3730,0.033554442,-0.00883092,0.013016504
3731,-0.026331136,0.06719222,0.02950147
3732,-0.07862563,0.024776448,-0.026049405
3733,0.0014459535,-0.015811065,0.0014983733
3734,-0.04759323,0.00093017664,0.020959541
3735,-0.05135425,0.0036852208,0.00046274756
3736,0.056355536,-0.0064289873,-0.0067212316
3737,-0.061631445,0.045742925,-0.036476705
3738,0.05949372,-0.030850438,0.017365495
3739,-0.03799389,-0.0043630465,0.039162677
3740,0.036222912,-0.014878208,0.02185696
3741,0.07838631,-0.015751082,0.01274568
3742,0.008297433,-0.01385702,-0.0026091204
3743,0.10788042,-0.0778847,0.0064780745
3744,0.068822354,-0.051741656,0.024680601
3745,-0.01507194,-0.039015707,0.03670727
3746,-0.0704117,0.07926683,0.0059819245
3747,0.057143766,-0.031491496,-0.0063608806
3748,-0.007903781,-0.00020645371,0.056444462
3749,-0.057399638,0.007849593,0.0049302615
3750,-0.07662553,0.037388593,0.025376167
3751,-0.10514689,0.063312925,-0.07005776
3752,-0.02395718,0.0039018118,-0.01581129
3753,0.049785133,0.009153406,0.013207367
3754,-0.04035334,0.040821157,-0.040345345
3755,-0.007898926,0.023066472,0.0018143406
3756,-0.01056243,0.004556078,-0.04142179
3757,0.07383496,-0.045470137,0.016829858
3758,0.02904876,-0.032842886,-0.0045542624
3759,-0.015192504,-0.018419279,0.028177004
3760,0.06265469,-0.073446035,-0.010539563
3761,-0.103342056,0.071627855,0.0037263527
3762,0.045556463,-0.06914891,-0.013724546
3763,0.078434266,-0.004555031,-0.0063765547
3764,0.066510595,-0.016355406,0.0020222033
3765,-0.027056944,0.02582203,-0.035541005
3766,-0.08690763,0.062434316,-0.05356961
3767,0.01120988,-0.007441468,0.053571485
3768,-0.049182627,0.0827033,-0.0023505946
3769,-0.0053942907,-0.010286063,0.029320633
3770,0.06744481,-0.04319635,0.012162867
3771,-0.028472884,-0.0007053146,0.008473174
3772,0.03417071,-0.026716469,0.00027774597
3773,-0.09529868,0.05705849,-0.015532917
3774,-0.096823804,0.045560483,0.019535884
3775,0.027603153,0.00040579765,-0.009014447
3776,-0.04876149,0.049542163,-0.0149564
3777,-0.070579045,0.07978328,-0.04314816
3778,-0.06284041,0.038161676,-0.011210165
3779,0.0423637,0.06926611,0.026208691
3780,0.040852208,-0.03381776,-0.013787702
3781,-0.05580555,0.04280012,0.00493183
3782,-0.06298943,0.018464219,-0.007877108
3783,0.013132578,-0.044784326,-0.008503053
3784,0.047159217,0.004784733,0.009579913
3785,0.0481394,-0.026553523,-0.003324083
3786,0.018324709,0.04483537,0.04728647
3787,-0.061179113,7.2157e-05,-0.0038301798
3788,-0.04085385,0.0016692431,0.033844184
3789,-0.0716497,0.00412312,-0.012195336
3790,0.05889834,-0.057251155,0.026634019
3791,-0.0010058093,-0.026750242,-0.041159734
3792,-0.024333844,-0.0024125176,0.0034307549
3793,0.06078853,-0.035654332,0.0046027345
3794,0.044016838,-0.04658106,0.002085656
3795,-0.10102587,0.04815749,-0.04119259
3796,-0.092861205,0.053942315,-0.0027522673
3797,0.06405891,-0.057627942,-0.0054906313
3798,-0.09904564,0.03906838,-0.0020304297
3799,-0.05458145,0.032564867,0.020491844
3800,0.040658206,-0.06672595,0.012400489
3801,0.022535387,0.06425551,0.025237603
3802,0.007417242,0.026419636,0.07363844
3803,0.047141593,-0.012098202,-0.0054671257
3804,-0.024990669,-0.013885761,0.0038854647
3805,0.06613896,-0.08004786,-0.011714156
3806,-0.12309274,0.06827358,-0.039959252
3807,-0.051034123,0.03817683,0.0054055997
3808,-0.0998355,0.017373888,-0.02121074
3809,-0.10711723,0.06609666,-0.014772155
3810,-0.08037197,0.026383888,-0.05636237
3811,-0.10190764,0.053581238,-0.019463321
3812,0.003872783,-0.057159796,0.026531214
3813,-0.038729426,0.0020796903,-0.0019660457
3814,0.058979776,-0.019400097,0.011753869
3815,0.04011977,-0.070565775,-0.006974523
3816,-0.06809594,0.032795686,-0.038565326
3817,0.015387801,0.0120883,0.0045825136
3818,0.05022013,0.0054248986,-0.020326653
3819,-0.026624719,0.025113402,-0.037921973
3820,-0.0006191208,-0.008698408,0.0007176914
3821,0.039229654,-0.025501182,0.00830129
3822,-0.07475605,0.028389491,-0.020537667
3823,0.07843021,-0.043473784,0.026649453
3824,-0.09046282,-0.0662318,-0.0036818297
3825,0.060902476,-0.02752782,0.0048682853
3826,-0.02258615,0.019073386,-0.0009997189
3827,-0.022975165,-0.0061000814,0.010969951
3828,-0.07420322,0.044226598,-0.033726033
3829,0.034250192,0.011642088,-0.00046224933
3830,0.04289057,-0.057391796,0.0070255282
3831,0.053187758,-0.06448142,-0.0010628327
3832,0.027918695,-0.039555233,-0.0019730865
3833,0.046557363,-0.07750387,0.019090628
3834,0.023224458,0.24872123,-0.17810926
3835,-0.12025923,0.062092353,-0.020732658
3836,-0.078493,0.03693659,0.014579412
3837,-0.03678054,-0.023312723,0.009917425
3838,-0.06907737,0.031415362,-0.031879477
3839,-0.043676626,0.0074410154,0.014410212
3840,-0.01679657,-0.025829647,0.00069070177
3841,-0.013094766,-0.011016413,0.0314559
3842,-0.09817958,0.06796907,-0.0062138536
3843,-0.0829035,0.048777286,0.007926104
3844,0.032194104,-0.044604443,-0.010785448
3845,-0.03196083,-0.006080213,0.016471127
3846,0.019541673,-0.027026208,0.006804315
3847,0.044424202,-0.051852934,-0.0070962203
3848,-0.1262654,0.067065895,-0.046603244
3849,-0.028552886,-0.015629087,0.013849185
3850,-0.08363236,0.020988764,-0.043612134
3851,0.031859234,0.020076111,-0.02299697
3852,0.062054195,0.0050349254,-0.013018378
3853,-0.03674298,0.016448407,0.032490976
3854,-0.087457106,0.03219444,-0.0005929324
3855,0.06382711,-0.049574614,0.00045542364
3856,0.022777148,-0.05187472,-0.04176934
3857,0.0744454,-0.07980907,0.004359122
3858,-0.0377255,0.045085236,-0.0055973986
3859,0.09054885,-0.025538884,0.0048968
3860,0.038141105,-0.025252033,0.002625965
3861,0.05413831,-0.0155462185,0.01427433
3862,-0.11556058,0.053541556,0.0034758635
3863,-0.08683162,0.05946581,-0.010697916
3864,0.03827204,-0.04235734,0.0009263038
3865,-0.087991945,0.035063975,-0.00046201085
3866,-0.07282097,0.037046067,0.0049676816
3867,0.054390863,-0.06700529,-0.0034400537
3868,-0.05793133,0.035884526,-0.03266121
3869,0.0407249,-0.02399019,0.01090313
3870,-0.0583065,0.03662703,0.008482795
3871,0.037366305,0.018068407,-0.002267126
3872,-0.049816675,0.03224229,-0.02790507
3873,0.020920862,-0.011529249,0.010609131
3874,0.0038092115,0.02302853,-0.042421483
3875,-0.0027779788,0.035666477,0.074360825
3876,-0.032443408,-0.0035037866,-0.007210454
3877,-0.08392596,0.049507942,0.018225444
3878,0.055963296,-0.030904466,0.011262627
3879,-0.019567437,-0.016793443,0.019667713
3880,0.057661936,-0.06009917,4.4317447e-05
3881,0.017940594,0.051270742,0.0446125
3882,-0.06235896,0.040873248,-0.06829943
3883,0.062818095,-0.042312246,-0.011694404
3884,-0.0843803,0.0659379,-0.044593927
3885,0.09174195,-0.006690074,-0.010235443
3886,-0.09334811,0.048432875,-0.071579844
3887,-0.080974594,0.032172013,0.003176227
3888,0.034759704,-0.04042787,0.020614905
3889,-0.024990587,-0.014347108,0.003678938
3890,0.0035209153,-0.0030915707,-0.03219212
3891,-0.030741112,-0.019411793,0.008599408
3892,-0.07134461,0.022430021,-0.010534581
3893,0.0245804,-0.035477974,0.0062808786
3894,0.05730395,-0.037603874,-0.00049126183
3895,-0.04260995,0.034241248,-0.010448566
3896,0.017226486,-0.034033988,0.033769663
3897,0.049226217,-0.0039775213,-0.013239653
3898,-0.05716926,0.03524088,-0.030656332
3899,0.0640108,-0.039166514,0.0027257018
3900,-0.0938501,0.06412295,-0.011916362
3901,-0.023841346,-0.017889775,0.035646465
3902,-0.0629777,0.039987907,-0.024685474
3903,-0.033586632,-0.029203828,0.023469822
3904,0.03215807,-0.047076374,0.0017505189
3905,-0.089659736,0.026093476,-0.0012120267
3906,-0.03150764,-0.0257998,0.01911263
3907,0.07795427,-0.0689691,0.016689196
3908,-0.026793687,-0.0113333,0.03250803
3909,-0.09181862,0.05842945,-0.07162736
3910,-0.08708918,0.033175524,-0.043588497
3911,-0.090846,0.05962078,-0.044705123
3912,-0.06762869,0.02038747,0.035855703
3913,-0.0515519,0.030435845,-0.02507387
3914,-0.115788735,0.07180567,-0.07018064
3915,0.06221907,0.010268507,-0.014697776
3916,0.056576587,0.053800315,0.027694829
3917,-0.03484454,-0.015341375,0.036823004
3918,-0.036889594,-0.0077826427,-0.001652519
3919,-0.12611997,0.07190295,-0.016962618
3920,-0.10643031,0.082349665,-0.012186384
3921,-0.031529237,-0.012902776,0.007791997
3922,0.06176496,-0.045873936,0.0009457572
3923,0.0271902,-0.053965293,-0.015167733
3924,0.054123495,-0.03502466,0.008280173
3925,-0.09031667,0.04153007,-0.05657845
3926,0.086540006,-0.043663006,0.015811197
3927,0.011225473,-0.04275261,0.023032764
3928,0.03736241,-0.017836962,0.0006613166
3929,0.044640213,0.04658991,0.047789317
3930,0.08907921,-0.009430075,0.004822678
3931,0.06643164,-0.06096858,-0.0055115805
3932,0.036703106,-0.042758882,0.013054993
3933,-0.027474781,0.008950123,0.0058590015
3934,0.057288773,-0.06525454,0.0033024086
3935,-0.03946862,0.03347295,0.013523684
3936,-0.09744821,0.048418075,0.0018774095
3937,-0.0993741,0.03420925,-0.052082404
3938,-0.08346363,0.04061901,-0.037518013
3939,-0.08437284,0.043529063,0.004087149
3940,-0.11134074,0.04681601,-0.016902173
3941,-0.04691151,0.0020593952,0.0021158343
3942,-0.043701284,0.01688958,0.026862983
3943,0.018230438,0.032683287,0.024800839
3944,-0.020454852,-0.0040018097,0.032916527
3945,-0.05314676,0.0082697,-0.019588375
3946,0.039790243,-0.03756756,-0.014186417
3947,0.011288595,-0.005427781,-0.008942141
3948,0.04112845,-0.00067540247,0.0007175759
3949,0.003242574,0.014443889,0.0005253026
3950,-0.06790938,0.039265726,-0.0014636435
3951,-0.029976506,0.026927058,-0.001275714
3952,-0.033480115,0.0058065085,-0.004378764
3953,-0.020095987,0.0034141906,0.026190696
3954,-0.09448351,0.028602766,0.0034543318
3955,0.03295459,-0.05256376,0.0027116016
3956,0.045614783,-0.038378775,-0.010138249
3957,-0.021110892,0.003991107,-0.015649863
3958,-0.09465616,0.04091696,-0.034798454
3959,-0.08172262,0.04975766,-0.06306078
3960,0.016508404,0.058200896,0.041352827
3961,0.06401988,-0.011019651,0.00051752425
3962,0.049219407,-0.03449694,-0.006691488
3963,-0.07424302,0.07414487,-0.023835775
3964,-0.06587113,0.055207748,-0.02433178
3965,-0.0113755055,-0.03340883,0.03399927
3966,-0.068185784,0.011855538,0.014772272
3967,-0.06360946,0.039703377,-0.0073240725
3968,-0.1241715,0.06539918,-0.07257603
3969,0.07437617,-0.06580177,0.022672
3970,0.009288622,-0.035702784,-0.011159431
3971,0.04782886,-0.06874028,-0.015694542
3972,-0.07912785,0.05877431,-0.06684521
3973,0.06155794,-0.022200648,-0.012052333
3974,-0.05548581,0.036074534,0.0010851389
3975,0.030330027,0.010071274,-0.014592983
3976,0.06602726,-0.021470787,-0.011988782
3977,0.026722824,0.0600906,0.040988386
3978,0.023120463,0.01742634,0.045065377
3979,-0.11518164,0.081051685,-0.043840885
3980,0.07737161,-0.070342176,-0.007984266
3981,-0.0703729,0.019447224,-0.028829252
3982,-0.0022473016,0.03756583,0.010070325
3983,0.016177163,-0.004262369,0.05847731
3984,-0.06529438,0.021761222,-0.03757273
3985,-0.058476187,0.03866198,-0.04194622
3986,-0.08658695,0.053544562,-0.04067275
3987,0.066088006,-0.04229683,0.011895242
3988,0.09050971,-0.04884217,0.012343865
3989,0.054661036,-0.033937197,-0.026917282
3990,0.037264302,0.00253449,0.009660926
3991,0.070287935,-0.012106249,-0.0071952273
3992,-0.052759483,0.06402026,-0.033709202
3993,-0.02597576,0.05753322,-0.041630276
3994,-0.037292384,0.016160028,-0.010111042
3995,-0.06478201,0.05474399,0.028808175
3996,-0.011867177,-0.0072918334,-0.01474306
3997,0.017976176,-0.002643633,-0.015348181
3998,-0.08246722,0.020902617,0.0049934783
3999,0.029102825,-0.017846901,-0.000112340305
4000,-0.06116147,-0.015855784,0.029674064
4001,0.047328632,0.01073739,-0.00998111
4002,0.0004892404,0.016926311,-0.013428424
4003,-0.045469504,0.035345484,-0.014226633
4004,0.053491015,-0.04620425,0.012106493
4005,0.0028956353,0.19246979,-0.15571027
4006,-0.03777872,0.03304301,0.019696722
4007,-0.10894836,0.052712407,-0.033257026
4008,0.07077486,-0.069783546,0.011090115
4009,0.0714775,-0.0577547,0.0127861295
4010,-0.007206366,-0.03983922,0.010132498
4011,-0.0048784856,-0.009693225,0.036788046
4012,0.056026816,-0.030661495,-0.00068151613
4013,0.0676446,-0.03706286,-0.008411653
4014,-0.0107243275,0.049422257,-0.01305102
4015,0.053553592,-0.048499033,0.00636386
4016,-0.016595742,-0.009861889,0.002603349
4017,0.014162626,-0.017962195,0.02091058
4018,-0.09681743,0.06597603,-0.03253674
4019,-0.027980257,-0.011809034,0.0042302236
4020,-0.109204896,0.048366908,-0.018443504
4021,0.07914271,-0.10153147,0.009583946
4022,-0.10693131,0.039949786,-0.048621047
4023,-0.012335905,0.026147313,0.019151315
4024,-0.016725017,-0.010824514,0.0031479485
4025,-0.08861384,0.073834166,-0.05245382
4026,0.059547957,-0.03632806,-0.009169469
4027,0.011330816,-0.01402708,0.043390673
4028,-0.057947595,0.034142047,-0.02032438
4029,0.08146657,-0.076348335,-0.007979746
4030,0.055947233,-0.08570185,0.0108793825
4031,0.024236698,-0.045232635,-0.0019657402
4032,-0.024839582,-0.035564173,0.026566563
4033,-0.047248483,0.022265427,0.012690509
4034,0.04914239,-0.031071477,-0.008122346
4035,0.003755959,0.03276625,-0.0056106905
4036,0.030263303,0.024765508,-0.026572589
4037,-0.004543917,-0.009183734,0.031175159
4038,-0.026007995,-0.018949948,0.02399016
4039,-0.087113865,0.05311455,0.02843782
4040,-0.077578485,0.07426459,-0.062502615
4041,0.010981528,0.15127547,-0.10959418
4042,-0.070258066,0.044295076,-0.013719412
4043,0.07427082,-0.077356234,0.008210304
4044,-0.056472097,0.014330051,-0.02289629
4045,0.050867766,-0.057165906,0.010480314
4046,0.05216744,-0.02870223,0.025920602
4047,-0.051033612,0.011305454,0.012355792
4048,0.05594818,0.008125977,0.007909651
4049,-0.014407391,0.0038162635,0.00039251838
4050,0.07015428,0.0012716643,-0.014851078
4051,0.049990498,0.011045209,0.010258175
4052,-0.08066948,0.031366892,-0.0734055
4053,-0.014337159,0.06560288,-0.023228496
4054,-0.06583365,0.0089579,-0.009911162
4055,0.088308334,-0.09472742,0.016149381
4056,-0.01600255,-0.021636259,0.041711807
4057,0.08857467,0.06964936,0.042852696
4058,-0.024165323,0.043017153,-0.01830671
4059,-0.075765185,0.05364963,-0.07116269
4060,-0.0016449759,-0.0040054736,0.019599961
4061,0.016659444,0.06521736,0.04020936
4062,0.00795546,-0.029231515,0.029354123
4063,0.045296956,-0.050202083,0.0027341805
4064,-0.077007584,0.041698247,-0.039389864
4065,-0.046417277,0.0065222476,0.00070852356
4066,0.09433465,-0.057453644,-0.0013430169
4067,-0.07963334,0.06400474,-0.029545456
4068,-0.060534004,0.058160663,-0.005058804
4069,-0.04578551,-0.0005285367,-0.011002513
4070,-0.060425416,0.05015823,-0.01782555
4071,-0.06504548,0.034975924,-0.062903404
4072,0.035920296,-0.00674403,0.0549347
4073,-0.057473566,0.014724454,-0.019748198
4074,-0.08036211,0.047875807,0.0062538786
4075,-0.0763533,0.027673563,-0.009109919
4076,-0.04830454,0.04442816,-0.028366748
4077,0.00252009,0.10175559,0.013736046
4078,-0.07285246,0.020904472,-0.047766514
4079,0.055613425,-0.0052193124,-0.0070975237
4080,-0.019858649,-0.0056623374,0.0061093466
4081,0.041886657,-0.025384778,-0.00038876053
4082,0.030251998,-0.052668303,0.014839798
4083,0.053202823,-0.069170974,0.0013336561
4084,-0.10359641,0.06454362,-0.048676595
4085,0.0579861,0.0038366162,-0.0046502203
4086,0.05668534,0.0076772827,-0.020918233
4087,0.040484127,0.002037975,0.0072638886
4088,0.065575846,-0.077036165,-0.0064327684
4089,-0.08687653,0.035559848,-0.040450852
4090,0.056835424,-0.03918902,0.015579543
4091,0.075235374,-0.04771357,0.011011048
4092,-0.017324494,0.03401528,-0.011904153
4093,0.071645655,-0.0236582,-0.0030408262
4094,0.037182763,0.032610618,0.0076285894
4095,0.098034374,-0.031275835,-0.02232046
4096,-0.01457194,0.01657608,-0.03306873
4097,-0.066252105,0.012401774,0.017734269
4098,0.07626176,-0.04717112,0.0067438753
4099,-0.049719114,0.0310247,0.000120549914
4100,-0.008833722,-0.0016316737,0.022197565
4101,-0.042484067,0.00025151108,-0.021505095
4102,-0.0011598835,0.029038688,-0.014534301
4103,0.051338505,-0.005255235,0.030728117
4104,-0.10540299,0.040293403,-0.042542838
4105,-0.026627395,-0.0017763431,0.035767257
4106,0.028561601,-0.058907356,-0.035563026
4107,0.058549073,-0.029585324,-0.0041747782
4108,-0.053842068,0.043376774,-0.053169873
4109,-0.067358986,0.034448504,-0.0068956413
4110,-0.10104441,0.04992103,-0.04589418
4111,-0.057599656,0.016033193,-0.028058019
4112,-0.008486537,0.01813588,-0.01596368
4113,-0.06961174,0.1016853,-0.039131556
4114,-0.013280894,0.04029089,-0.037612915
4115,-0.09019869,0.08738424,-0.042539384
4116,-0.0441195,0.0742095,-0.003803835
4117,-0.038709696,0.013621487,0.036148436
4118,0.034700308,-0.045727406,-0.010685302
4119,-0.013893279,-0.035561334,0.022204526
4120,-0.019816667,-0.03812479,0.025909461
4121,-0.015957505,0.0049024965,0.012848347
4122,-0.020527234,-0.0019879704,0.012567099
4123,-0.084240794,0.04617704,-0.06252207
4124,-0.11223007,0.0787189,-0.05924624
4125,-0.013552235,-0.0016572535,-0.026337475
4126,-0.095792085,0.07159479,-0.0024721723
4127,0.009131287,-0.024890443,0.013982052
4128,-0.04945072,0.024097258,-0.01060084
4129,-0.07548973,0.024090521,-0.025735725
4130,0.06354041,-0.0556959,-0.0018537771
4131,0.057518028,-0.01740357,0.013120538
4132,-0.0058126007,-0.015715696,0.002470577
4133,0.03688465,-0.05360809,0.007731033
4134,-0.0877097,0.073160276,-0.026476193
4135,0.048359323,-0.016764103,-0.0029936233
4136,-0.013791678,0.025213694,0.012875287
4137,-0.09469776,0.039977465,-0.030764505
4138,-0.09248665,0.037912603,0.011343375
4139,-0.07510455,0.037104342,0.03933466
4140,0.08389197,-0.06868093,0.011130529
4141,-0.08855891,0.07220437,-0.010179331
4142,-0.026885334,-0.024943728,0.013159735
4143,0.058764786,-0.067083634,0.0019954224
4144,-0.071125224,0.046822734,-0.010060738
4145,0.049539957,-0.07160102,0.004943454
4146,0.02860814,0.018413788,-0.021771107
4147,-0.0068308646,0.06656424,0.038196553
4148,-0.018824505,-0.04642492,0.031095745
4149,-0.043003198,-0.009126368,0.027721647
4150,-0.073011085,0.037681267,-0.0692749
4151,-0.03148411,0.059011348,-0.017703682
4152,0.04251044,-0.029953724,-0.0015374188
4153,0.065185055,0.020684928,0.0040170657
4154,-0.0064910157,-0.02717811,0.015120193
4155,0.04437598,-0.07143323,0.00028673137
4156,-0.11466233,0.05276563,-0.020018617
4157,0.039709773,-0.018722758,0.016054977
4158,0.054561507,-0.07794246,0.024291722
4159,-0.02263448,-0.019773846,0.03505191
4160,0.03885702,-0.038913984,0.005690262
4161,0.041736495,-0.020495463,-0.0015450408
4162,0.027131557,-0.021884259,-0.013577523
4163,-0.043409515,0.04329963,-0.026894227
4164,-0.07046183,0.0416464,-0.019857299
4165,-0.00030110774,0.026101084,0.061451852
4166,-0.04905147,0.011078564,0.012024448
4167,-0.047725007,0.009964234,-0.016512813
4168,-0.027253533,-0.0062800283,0.013627756
4169,0.055227064,-0.046275333,-0.0007375221
4170,0.02766177,-0.064900555,-0.004364571
4171,-0.08775105,0.023929683,-0.037013393
4172,-0.118307725,0.046300814,-0.010475754
4173,0.026208363,-0.019624416,-0.0018993149
4174,-0.0070789834,-0.0145222545,0.025773423
4175,-0.138985,0.07072179,-0.018256083
4176,0.05655916,-0.060532626,-0.002354387
4177,-0.038196675,0.03989188,-0.0037177557
4178,-0.07776653,0.032677468,-0.033954013
4179,0.048262052,0.010869679,-0.01859195
4180,0.035325695,0.054977275,0.047593437
4181,0.06074393,-0.0023176048,0.025269978
4182,0.03314001,-0.050412677,-0.017983407
4183,0.011129286,-0.0076329783,0.004009698
4184,0.033492763,-0.04382947,-0.030523231
4185,-0.021165904,-0.023709921,0.028945697
4186,-0.012317713,-0.020942127,0.0027653421
4187,0.045264713,-0.03960999,-0.016698396
4188,-0.09222414,0.046036556,-0.051822316
4189,0.056936022,0.11968808,0.051960714
4190,-0.045975387,0.025847446,0.03455757
4191,-0.02299956,-0.023143603,0.018127857
4192,-0.0722534,0.040093273,0.022676207
4193,-0.04899699,0.012250004,-0.041031934
4194,-0.04841994,0.04863324,-0.0409375
4195,0.01659284,0.00772553,0.0060754926
4196,0.023027569,0.03872001,-0.007658171
4197,0.09984828,-0.04925816,-0.015409581
4198,0.008252084,0.04418321,-0.0059651583
4199,-0.06576456,0.03839359,-0.023849642
4200,0.07032855,0.053743195,0.03743328
4201,-0.072102934,0.047287367,-0.10858164
4202,0.042367134,-0.06286301,-0.013996599
4203,0.008462686,-0.028727308,0.0028747048
4204,0.06248864,-0.043288216,0.0154168205
4205,0.052005406,-0.028060941,0.025047824
4206,-0.044412978,0.030535799,0.033958424
4207,0.02785232,-0.031031018,-0.005554831
4208,-0.06786132,0.057949524,-0.046270184
4209,0.076860614,-0.013587616,-0.010228234
4210,0.030664904,-0.005873174,0.013061315
4211,-0.032935385,-0.018943226,-0.003963964
4212,-0.12308771,0.042251233,-0.0037673647
4213,0.07685177,-0.045709103,0.0074209264
4214,-0.08911923,0.017405493,-0.038486976
4215,-0.08226642,0.04613682,-0.008371672
4216,0.07781004,-0.055217247,0.015118555
4217,-0.057586223,0.015121726,0.0048705945
4218,0.068990655,-0.04555169,0.012449099
4219,-0.031328354,-0.01405389,-0.023367988
4220,0.07676201,-0.023554115,-0.008506219
4221,-0.097515404,0.08334634,-0.0329341
4222,-0.051253863,0.031529285,-0.051155068
4223,0.080044344,-0.04000913,-0.003995926
4224,0.050533853,-0.031145744,0.021518402
4225,0.08041699,-0.006766307,-0.0285433
4226,-0.08919564,0.0419014,-0.023517976
4227,-0.044088274,0.00703894,0.005696424
4228,0.022374317,-0.03501917,-0.012490288
4229,0.04368442,-0.029227428,0.013490616
4230,-0.059298027,-0.020241702,-0.030914336
4231,0.052591536,-0.012202103,0.020597747
4232,-0.070819266,0.033698607,0.009410554
4233,0.0763453,-0.024902241,-0.0074545303
4234,-0.034376904,0.05360743,-0.029628113
4235,-0.012627492,-0.027751585,0.04583049
4236,-0.086034,0.057620276,-0.028741723
4237,-0.104294196,0.0588052,0.013278313
4238,-0.04457934,-0.011453395,0.0014523997
4239,0.03588847,-0.045775533,-0.022712953
4240,0.0686664,-0.011090788,-0.012395833
4241,0.025611393,-0.029761266,-0.011761166
4242,-0.014791126,-0.018942997,-0.02103112
4243,-0.04225471,0.02400975,0.00871799
4244,0.060285237,-0.06842331,-0.018097207
4245,-0.104502395,0.0586615,-0.013719308
4246,0.08697044,-0.06970819,0.0063545727
4247,-0.030901404,0.005316723,-0.004138405
4248,0.06915096,-0.07209584,0.005811127
4249,0.050875764,-0.013418766,0.000940296
4250,-0.107875705,0.064045034,-0.08032013
4251,0.054180197,-0.041319527,-0.015625138
4252,-0.09097888,0.04543256,-0.021181956
4253,-0.072072215,0.03236328,0.020334205
4254,0.055808924,-0.033898473,0.026661752
4255,0.07916233,-0.057997566,0.0022286933
4256,0.05832459,0.0013303988,-0.008604842
4257,-0.08884158,0.09332634,-0.06076263
4258,0.060041443,-0.02469644,0.00414581
4259,-0.057429675,0.041105866,-0.012687586
4260,-0.055173967,0.03541395,-0.03294427
4261,0.05669404,-0.051163234,-0.010709194
4262,-0.009331646,-0.008205638,0.032276195
4263,0.011250185,-0.02302066,0.0112609975
4264,-0.04238993,0.024104401,0.009724633
4265,0.020687092,-0.024932792,-0.005427895
4266,0.048634466,-0.0077729276,-0.00669057
4267,0.07713447,-0.029519083,-0.013579149
4268,0.074336134,-0.07622741,-0.004998817
4269,-0.087536216,0.033921838,-0.030561615
4270,0.071414374,-0.008844286,-0.007467622
4271,0.057120506,-0.041808162,0.014786385
4272,0.08695651,-0.029507801,0.007733991
4273,-0.03637193,0.058019824,-0.026486717
4274,-0.10407369,0.07317199,-0.04363277
4275,0.074645005,0.045297705,-0.01263956
4276,0.045790423,0.02303186,0.010075316
4277,0.013187252,0.051439665,0.06080638
4278,0.03323805,-0.029851163,0.020999251
4279,0.050259035,-0.03948759,0.0023988544
4280,0.029689278,-0.048553664,-0.015510131
4281,0.08523169,-0.08797875,-0.004541299
4282,0.0006743873,-0.022988025,-2.8826758e-05
4283,-0.062063843,0.030713035,0.02162416
4284,-0.0791124,0.011450807,-0.0050005866
4285,-0.041367948,0.018446932,-0.031981826
4286,-0.0726838,0.027059468,-0.03324011
4287,-0.0021000677,-0.019501103,0.028628903
4288,-0.0796429,0.05410449,-0.043368928
4289,0.00060326775,-0.021725783,0.045986075
4290,-0.039236095,-0.017347356,0.014984292
4291,0.07597081,-0.07548625,-0.0042241113
4292,-0.080440156,0.040718187,-0.04655885
4293,0.036400303,-0.04879361,-0.011779325
4294,0.06718225,-0.06903733,0.0034442083
4295,-0.046110526,0.01595833,0.026199855
4296,0.048479978,-0.03035732,-0.014227609
4297,-0.06092164,0.051106516,0.012130546
4298,0.107428916,-0.02176755,0.017781567
4299,-0.014982404,-0.0020121324,-0.032325532
4300,0.06508157,-0.016436994,0.025258048
4301,-0.06885208,0.05257718,-0.01231908
4302,0.017230665,-0.010884596,0.03748575
4303,0.06403866,-0.07942425,-0.0040206416
4304,-0.099238224,0.06391854,-0.027702384
4305,0.06503344,-0.0636411,0.011034395
4306,-0.014948375,0.0034880065,0.037499215
4307,-0.0926146,0.009499582,-0.024085553
4308,-0.022024816,-0.018597642,0.013059438
4309,-0.06743614,0.037530918,0.007031234
4310,-0.0216727,-0.019517269,0.014361778
