,x,y
4053,0.34566975,0.3039538
4054,0.469378,0.28513923
4055,0.19373514,0.73633933
4056,0.34950796,0.4352038
4057,0.2011218,0.5930031
4058,0.3984164,0.30912086
4059,0.5127202,0.18899035
4060,0.34339273,0.44073397
4061,0.2772127,0.40533483
4062,0.30128884,0.48526213
4063,0.24563186,0.5893844
4064,0.47931978,0.2052749
4065,0.40261748,0.31944036
4066,0.19789155,0.7171442
4067,0.5264618,0.19444133
4068,0.46270907,0.24499805
4069,0.41030648,0.31251365
4070,0.49904552,0.24356292
4071,0.47706783,0.22353825
4072,0.25122038,0.5497976
4073,0.42342648,0.27476215
4074,0.49814954,0.21917015
4075,0.476639,0.24118777
4076,0.43108517,0.26536074
4077,0.29565504,0.33487755
4078,0.47496974,0.22319041
4079,0.23189339,0.5598973
4080,0.33632556,0.3786894
4081,0.25461718,0.5594047
4082,0.27458435,0.5467432
4083,0.23210327,0.6188014
4084,0.5582638,0.1552313
4085,0.23503964,0.55993325
4086,0.21642855,0.5348521
4087,0.25936183,0.52304476
4088,0.2177067,0.65577257
4089,0.5292933,0.19261181
4090,0.20460616,0.5961439
4091,0.20139167,0.65223986
4092,0.38269302,0.3449089
4093,0.22491302,0.62894285
4094,0.2925568,0.4890573
4095,0.18134707,0.6811315
4096,0.35095805,0.3514275
4097,0.5035886,0.2733247
4098,0.19631986,0.64661646
4099,0.40589297,0.29317027
4100,0.3410409,0.40421754
4101,0.43070355,0.32102266
4102,0.3123387,0.38317746
4103,0.2370035,0.5703818
4104,0.55338734,0.16482379
4105,0.38363257,0.3857557
4106,0.25797158,0.53405815
4107,0.22296596,0.58815986
4108,0.43195975,0.2392451
4109,0.4759772,0.24530466
4110,0.541714,0.16552155
4111,0.43026304,0.26945138
4112,0.32510793,0.3623959
4113,0.48052353,0.17706999
4114,0.38596755,0.32762933
4115,0.5372251,0.15449674
4116,0.4309417,0.2615445
4117,0.41165206,0.3529834
4118,0.25816745,0.5496894
4119,0.33243912,0.43599722
4120,0.35174772,0.43355852
4121,0.32510722,0.3761262
4122,0.36185625,0.37639868
4123,0.49131483,0.18213159
4124,0.6291857,0.13281167
4125,0.34277835,0.373223
4126,0.54059553,0.17774104
4127,0.29347578,0.4843344
4128,0.4159362,0.27694485
4129,0.5046765,0.2304857
4130,0.22354835,0.6380349
4131,0.23911299,0.58940285
4132,0.37045264,0.4446001
4133,0.2599949,0.57755196
4134,0.52228737,0.17608292
4135,0.2687202,0.56092423
4136,0.3778436,0.36339658
4137,0.5281608,0.18357293
4138,0.54717255,0.21455747
4139,0.4906336,0.2717764
4140,0.19351561,0.6988928
4141,0.5307114,0.18357246
4142,0.3437981,0.39029032
4143,0.2470747,0.62876105
4144,0.47904873,0.2210811
4145,0.24185179,0.6233544
4146,0.30044916,0.46670017
4147,0.31037784,0.3563544
4148,0.3466689,0.4375276
4149,0.4180085,0.3516017
4150,0.51854366,0.20028624
4151,0.40373963,0.29135826
4152,0.25246683,0.5482501
4153,0.24181202,0.5657504
4154,0.36562493,0.4635967
4155,0.24882904,0.5911033
4156,0.60533845,0.16230832
4157,0.25360462,0.5368511
4158,0.23326072,0.6325089
4159,0.3565288,0.41595015
4160,0.26527625,0.578121
4161,0.25047758,0.5549455
4162,0.2781171,0.50427425
4163,0.43914038,0.27100638
4164,0.48275313,0.23299426
4165,0.3244686,0.44039297
4166,0.41182515,0.3088451
4167,0.4058211,0.29343438
4168,0.3758138,0.3740989
4169,0.22287823,0.60405064
4170,0.29490617,0.542462
4171,0.49160707,0.20498276
4172,0.61284786,0.16266398
4173,0.28514642,0.5022007
4174,0.33190185,0.43540877
4175,0.6551005,0.12179936
4176,0.23756954,0.6320142
4177,0.39325947,0.2934359
4178,0.49533728,0.21587192
4179,0.2593696,0.5076973
4180,0.24182597,0.47449267
4181,0.19242643,0.5802673
4182,0.24596204,0.54180574
4183,0.2839456,0.44698107
4184,0.25923318,0.53804827
4185,0.3559376,0.39983723
4186,0.38235858,0.42774203
4187,0.23926479,0.55676043
4188,0.5574655,0.17431432
4189,0.2681763,0.46363866
4190,0.42354715,0.31771663
4191,0.3463397,0.39547896
4192,0.48652485,0.25073004
4193,0.42191854,0.27764162
4194,0.44697335,0.25127044
4195,0.29158115,0.45694667
4196,0.30661726,0.43073827
4197,0.18668325,0.7235254
4198,0.33718833,0.3934634
4199,0.4765465,0.24318978
4200,0.217254,0.5524159
4201,0.46837252,0.1741653
4202,0.25898337,0.5775327
4203,0.28649458,0.4707601
4204,0.21215768,0.624827
4205,0.22016567,0.5755142
4206,0.4154663,0.31420642
4207,0.28173015,0.5208051
4208,0.4662434,0.20793767
4209,0.21396603,0.62643236
4210,0.25350538,0.51265657
4211,0.36634472,0.36338785
4212,0.62602526,0.1584169
4213,0.22308846,0.663927
4214,0.521873,0.20249337
4215,0.52932477,0.21162012
4216,0.20289974,0.68316317
4217,0.4450275,0.28245637
4218,0.21998137,0.6526842
4219,0.38113388,0.3374913
4220,0.22504616,0.63427067
4221,0.56945115,0.16104649
4222,0.44469345,0.2537836
4223,0.21508788,0.6479078
4224,0.24618609,0.6002912
4225,0.2253535,0.6212669
4226,0.52142,0.20556948
4227,0.422246,0.3153061
4228,0.27505875,0.4989121
4229,0.23712318,0.56792706
4230,0.4315438,0.28023314
4231,0.23420604,0.5694794
4232,0.49429014,0.25409195
4233,0.20008075,0.6353942
4234,0.39230236,0.27508286
4235,0.35913533,0.45466623
4236,0.52405274,0.19338004
4237,0.56066006,0.18261115
4238,0.38053402,0.32041138
4239,0.25793397,0.5449432
4240,0.21736781,0.5975361
4241,0.27008867,0.51283956
4242,0.32105178,0.35970026
4243,0.3925153,0.29844677
4244,0.22569034,0.6375092
4245,0.5715872,0.16812246
4246,0.1945489,0.7182589
4247,0.39381427,0.33873355
4248,0.2101577,0.66792154
4249,0.2377367,0.5609593
4250,0.55734694,0.1328235
4251,0.24386118,0.6010178
4252,0.547942,0.19644113
4253,0.4745679,0.24732025
4254,0.2192873,0.60377365
4255,0.19265722,0.67169535
4256,0.22191998,0.5644039
4257,0.53227353,0.15017131
4258,0.23465283,0.6102231
4259,0.46834856,0.2599684
4260,0.4524538,0.25096518
4261,0.23176594,0.6263982
4262,0.35079733,0.43799645
4263,0.30698952,0.48142207
4264,0.42065713,0.31791142
4265,0.29445246,0.5057759
4266,0.265685,0.5530574
4267,0.21522297,0.6528939
4268,0.21539818,0.68963397
4269,0.50009996,0.20219265
4270,0.21345906,0.59954095
4271,0.24323085,0.6254681
4272,0.20899117,0.67759883
4273,0.42497095,0.28383124
4274,0.57290804,0.15119125
4275,0.21398933,0.55010813
4276,0.24493839,0.51634824
4277,0.3008302,0.4305678
4278,0.26053804,0.5606332
4279,0.2340859,0.5898791
4280,0.28228477,0.5350046
4281,0.19167109,0.72778094
4282,0.3180336,0.447438
4283,0.49647802,0.27697602
4284,0.4995623,0.23597647
4285,0.3824939,0.27765208
4286,0.4713994,0.22833441
4287,0.33302674,0.44710657
4288,0.49859312,0.19539922
4289,0.32522908,0.4827832
4290,0.4058,0.35926244
4291,0.21087007,0.68661183
4292,0.515721,0.1963072
4293,0.240805,0.5367119
4294,0.21974143,0.65337396
4295,0.4120012,0.3155111
4296,0.2527859,0.5728437
4297,0.4763773,0.26668558
4298,0.17700407,0.7122694
4299,0.37809584,0.37286517
4300,0.1981358,0.6056716
4301,0.47996557,0.23026279
4302,0.3030935,0.50870335
4303,0.22723997,0.67802566
4304,0.5433401,0.1643606
4305,0.20468499,0.6584962
4306,0.34179723,0.39871854
4307,0.5140936,0.21783303
4308,0.34746894,0.39359018
4309,0.48075178,0.25561112
4310,0.35424763,0.39322248
4311,0.20623957,0.68713903
4312,0.26214403,0.55332077
4313,0.45683083,0.22802016
4314,0.50634456,0.1782152
4315,0.50753105,0.21139891
4316,0.59363294,0.1639591
4317,0.5099022,0.21555337
4318,0.23005788,0.6192966
4319,0.57089674,0.13606618
4320,0.2397012,0.5176352
4321,0.39817742,0.37766325
4322,0.3665376,0.38161868
4323,0.23626325,0.6019923
4324,0.2462757,0.5912934
4325,0.21823473,0.6674788
4326,0.2632503,0.48077086
4327,0.34012064,0.4488069
4328,0.44775996,0.25704563
4329,0.22302322,0.5963824
4330,0.2633277,0.49877456
4331,0.5454982,0.17063178
4332,0.1953587,0.66168195
4333,0.41344112,0.28505045
4334,0.28810638,0.38926706
4335,0.5083431,0.25349692
4336,0.42456862,0.26342362
4337,0.43386877,0.2735261
4338,0.49990276,0.20247494
4339,0.31540525,0.43799368
4340,0.3502138,0.43189195
4341,0.21639639,0.63071305
4342,0.58678347,0.13013454
4343,0.21487871,0.6270408
4344,0.43244943,0.2859898
4345,0.25454968,0.6069545
4346,0.53665674,0.20214272
4347,0.39453542,0.3297796
4348,0.47365284,0.26895595
4349,0.49508014,0.19053218
4350,0.16362932,0.7937064
4351,0.40720114,0.2763893
4352,0.3075395,0.42767417
4353,0.41900268,0.34143502
4354,0.46289533,0.24406202
4355,0.17830384,0.64735734
4356,0.43539548,0.24043153
4357,0.48907578,0.2446641
4358,0.33751976,0.45720255
4359,0.42438295,0.30036733
4360,0.41379222,0.28865606
4361,0.3911153,0.37319753
4362,0.26475912,0.5141109
4363,0.36510062,0.38506833
4364,0.27623186,0.47202525
4365,0.19253379,0.6195368
4366,0.4275579,0.2454812
4367,0.47687462,0.23679952
4368,0.44858497,0.28521636
4369,0.2779748,0.5085087
4370,0.34465078,0.36308098
4371,0.35801482,0.38344088
4372,0.5256227,0.21403368
4373,0.42817947,0.31072584
4374,0.5322943,0.18461476
4375,0.24815477,0.53655607
4376,0.20801835,0.61370414
4377,0.3449645,0.38381204
4378,0.3319527,0.36098
4379,0.18960512,0.68624216
4380,0.57392216,0.16109791
4381,0.30970785,0.47229883
4382,0.33363774,0.42699513
4383,0.4530298,0.2585142
4384,0.30745298,0.47319213
4385,0.2533047,0.57535374
4386,0.48363164,0.27024466
4387,0.5166871,0.20019239
4388,0.43308023,0.32092446
4389,0.33278394,0.4320144
4390,0.25110626,0.5565993
4391,0.22634758,0.6266799
4392,0.33122766,0.34606442
4393,0.2983532,0.52261096
4394,0.25957087,0.49873042
4395,0.20496921,0.6337924
4396,0.44842595,0.2679176
4397,0.45256436,0.28851458
4398,0.24071573,0.6266202
4399,0.6194254,0.11100547
4400,0.50117135,0.20564112
4401,0.243695,0.4984242
4402,0.2898305,0.38583523
4403,0.36647373,0.2667107
4404,0.47710255,0.18824492
4405,0.33089384,0.43935314
4406,0.17237453,0.6518788
4407,0.2701645,0.48340225
4408,0.20162031,0.6457021
4409,0.2223029,0.58572257
4410,0.33857083,0.4279207
4411,0.5701599,0.14124946
4412,0.24305752,0.56622076
4413,0.28273234,0.4843448
4414,0.2081906,0.6462946
4415,0.5133859,0.19665879
4416,0.26173592,0.5082474
4417,0.4003063,0.2598678
4418,0.35867068,0.30788878
4419,0.46154606,0.26475656
4420,0.42038843,0.3689772
4421,0.21560882,0.5744657
4422,0.41814268,0.24818814
4423,0.4591683,0.25353095
4424,0.3747561,0.37525815
4425,0.22702728,0.5979386
4426,0.5017618,0.18741147
4427,0.30173877,0.40930682
4428,0.46052852,0.24221364
4429,0.22598884,0.62789506
4430,0.25625762,0.54933476
4431,0.47289234,0.20989144
4432,0.2707887,0.48777828
4433,0.29463735,0.45821932
4434,0.22918159,0.56861615
4435,0.328698,0.4032721
4436,0.44347325,0.24568851
4437,0.41487724,0.26614088
4438,0.3470577,0.38314986
4439,0.21318834,0.6708302
4440,0.50040734,0.18978141
4441,0.21679853,0.57905614
4442,0.5078192,0.21772382
4443,0.2914835,0.4641861
4444,0.35925737,0.35142243
4445,0.25242445,0.55094194
4446,0.24877301,0.5261035
4447,0.2868196,0.46672878
4448,0.28044674,0.50120884
4449,0.60576314,0.12146739
4450,0.37636966,0.37091312
4451,0.6014854,0.18114129
4452,0.19154528,0.7155204
4453,0.16364875,0.59701437
4454,0.4839926,0.20605938
4455,0.19310468,0.6793926
4456,0.25907156,0.55764914
4457,0.22678627,0.6481113
4458,0.35939857,0.45048648
4459,0.50863194,0.23199995
4460,0.21344565,0.5966072
4461,0.3082347,0.36553586
4462,0.33617496,0.41706365
4463,0.2032937,0.6774812
4464,0.4487045,0.2913277
4465,0.41991892,0.28747863
4466,0.32969096,0.45300603
4467,0.27685404,0.46759617
4468,0.36085385,0.35743797
4469,0.38164946,0.34780276
4470,0.20665541,0.64833015
4471,0.486307,0.24909544
4472,0.45384964,0.26757252
4473,0.4623974,0.29228392
4474,0.44740084,0.24147435
4475,0.52224904,0.23104617
4476,0.4876316,0.28037477
4477,0.4805705,0.24391745
4478,0.5688286,0.14978926
4479,0.33848298,0.39964318
4480,0.4562049,0.24728484
4481,0.1867926,0.6834775
4482,0.55271596,0.15722394
4483,0.4609065,0.21595989
4484,0.54323244,0.19594124
4485,0.48945102,0.27659178
4486,0.5858258,0.12544031
4487,0.24846831,0.55012864
4488,0.26074126,0.552587
4489,0.3595498,0.34562364
4490,0.28049037,0.45426714
4491,0.4396839,0.2802237
4492,0.19627193,0.6775406
4493,0.402596,0.33970058
4494,0.3390634,0.38784063
4495,0.19750631,0.6540817
4496,0.49427477,0.20945424
4497,0.49318862,0.22524227
4498,0.42054307,0.29226637
4499,0.40366498,0.3068036
4500,0.40958756,0.29078943
4501,0.2514049,0.52405465
4502,0.3707296,0.38804007
4503,0.36436564,0.35717332
4504,0.39275536,0.34651622
4505,0.61308557,0.15841031
4506,0.38308585,0.4112926
4507,0.52389383,0.18417436
4508,0.22168352,0.65852165
4509,0.46975824,0.29174635
4510,0.30611724,0.35977444
4511,0.45410013,0.26903498
4512,0.20353757,0.5931403
4513,0.47045353,0.26746354
4514,0.34500787,0.41714177
4515,0.22506304,0.66998965
4516,0.38569373,0.36186865
4517,0.17338228,0.68105835
4518,0.21759555,0.67920846
4519,0.18732008,0.69847286
4520,0.2588362,0.51767075
4521,0.28902522,0.53004795
4522,0.30101746,0.42210695
4523,0.37773007,0.33490568
4524,0.26960957,0.5028049
4525,0.3249076,0.41958818
4526,0.20582531,0.61908054
4527,0.4745184,0.21607658
4528,0.35097086,0.40636176
4529,0.2272445,0.5298244
4530,0.20180035,0.7146103
4531,0.19305018,0.6400663
4532,0.21649827,0.6216463
4533,0.24179329,0.55748636
4534,0.23794156,0.56731075
4535,0.2717974,0.54171944
4536,0.6018383,0.1438044
4537,0.20785618,0.6690879
4538,0.360639,0.39482015
4539,0.24499643,0.6041794
4540,0.49127898,0.23325658
4541,0.34599373,0.4165609
4542,0.23248723,0.6161252
4543,0.55783474,0.18461512
4544,0.18522552,0.6512387
4545,0.23035043,0.6017976
4546,0.49300036,0.2158101
4547,0.27392712,0.54701847
4548,0.33217824,0.369068
4549,0.37112224,0.34352523
4550,0.43561462,0.2479392
4551,0.4327976,0.31330618
4552,0.23092036,0.5413112
4553,0.18962264,0.7139334
4554,0.51237154,0.16550761
4555,0.5428908,0.20487799
4556,0.22562297,0.6720864
4557,0.33790466,0.36252755
4558,0.20264691,0.5671644
4559,0.51196706,0.20791098
4560,0.23207693,0.59339076
4561,0.22762723,0.64155054
4562,0.2612405,0.49553952
4563,0.26850712,0.53805417
4564,0.4470328,0.26971596
4565,0.42151442,0.3267589
4566,0.46472645,0.22020918
4567,0.23370491,0.5594808
4568,0.21144925,0.53681546
4569,0.39261654,0.33238524
4570,0.46899664,0.2395436
4571,0.2180349,0.50011486
4572,0.42488882,0.26339328
4573,0.21891882,0.59980863
4574,0.23494132,0.57889277
4575,0.40086177,0.31845528
4576,0.4660519,0.23911926
4577,0.35128856,0.34481594
4578,0.30552953,0.39835474
4579,0.19251074,0.6591789
4580,0.3489098,0.34340748
4581,0.24383663,0.5185852
4582,0.46229178,0.27930245
4583,0.36698997,0.3125194
4584,0.5112277,0.1983788
4585,0.5015497,0.22892112
4586,0.24195665,0.5609286
4587,0.22974761,0.5321899
4588,0.25659585,0.5548278
4589,0.45221576,0.2736137
4590,0.4410217,0.27953342
4591,0.18699151,0.7068478
4592,0.34168345,0.36348894
4593,0.3898461,0.3145543
4594,0.26572266,0.5522656
4595,0.21384102,0.67312765
4596,0.33927372,0.4028862
4597,0.23229893,0.64453924
4598,0.21953887,0.5960124
4599,0.53139305,0.22513202
4600,0.19699922,0.6416047
4601,0.34135708,0.40543848
4602,0.314522,0.46912232
4603,0.20737001,0.6694016
4604,0.52103347,0.20514965
4605,0.2941191,0.4654742
4606,0.2137547,0.6463713
4607,0.43470746,0.3062451
4608,0.20547111,0.5890093
4609,0.38407907,0.31458297
4610,0.23703209,0.52510357
4611,0.33026436,0.40356338
4612,0.50597954,0.18689147
4613,0.50833654,0.22817472
4614,0.31253615,0.3947123
4615,0.23470233,0.5516363
4616,0.17233111,0.66391444
4617,0.5046131,0.17837438
4618,0.19487171,0.72631884
4619,0.28096032,0.4991243
4620,0.50695145,0.22347347
4621,0.26440203,0.54033107
4622,0.24395724,0.5225532
4623,0.48460078,0.22809044
4624,0.49756756,0.19548905
4625,0.45274216,0.26458263
4626,0.27247944,0.48861232
4627,0.5297827,0.18215784
4628,0.5710615,0.15482093
4629,0.50987196,0.20376918
4630,0.21272537,0.6333959
4631,0.28723958,0.490396
4632,0.33700046,0.39621246
4633,0.2751298,0.52111214
4634,0.46851555,0.22751172
4635,0.46918735,0.28300872
4636,0.22901556,0.5981648
4637,0.38231745,0.33275014
4638,0.40965536,0.33426055
4639,0.5701827,0.17719355
4640,0.5302073,0.18841194
4641,0.1759922,0.7186391
4642,0.54062617,0.14691323
4643,0.25636652,0.5113561
4644,0.2587655,0.48322666
4645,0.29882497,0.34202594
4646,0.4495473,0.22743858
4647,0.2826282,0.48033187
4648,0.21943724,0.53842705
4649,0.213953,0.6187514
4650,0.39141405,0.2976711
4651,0.24722354,0.5076463
4652,0.2571804,0.5305404
4653,0.36812794,0.3364932
4654,0.1949608,0.68141496
4655,0.21231246,0.47973403
4656,0.43679327,0.2425338
4657,0.24468796,0.5937654
4658,0.5347809,0.1884297
4659,0.19827618,0.69092405
4660,0.5337624,0.19467193
4661,0.26950046,0.4979016
4662,0.47617108,0.25454807
4663,0.3904914,0.29988253
4664,0.43853688,0.31934163
4665,0.5531629,0.18884885
4666,0.27009544,0.48203632
4667,0.6284171,0.1441764
4668,0.5140229,0.1624405
4669,0.37020838,0.3629328
4670,0.23713149,0.5722764
4671,0.22890589,0.6562956
4672,0.2538356,0.52389675
4673,0.5102471,0.21114755
4674,0.19180371,0.60772467
4675,0.5027348,0.1864091
4676,0.18238217,0.7095337
4677,0.49205208,0.23267971
4678,0.2911476,0.4998949
4679,0.28021377,0.52453756
4680,0.4982122,0.21483164
4681,0.15803516,0.7883148
4682,0.48862815,0.21466437
4683,0.62622136,0.12799613
4684,0.5034812,0.20210552
4685,0.50215435,0.21622613
4686,0.26384628,0.56064266
4687,0.2303782,0.664385
4688,0.40813652,0.29557043
4689,0.2300853,0.6299248
4690,0.32647118,0.44586635
4691,0.26666054,0.5186331
4692,0.4442262,0.254294
4693,0.44572666,0.31479836
4694,0.44270402,0.22881298
4695,0.45487794,0.22500783
4696,0.2491211,0.5761763
4697,0.4030058,0.36491197
4698,0.54652613,0.14793149
4699,0.19747514,0.6846894
4700,0.52872807,0.16609658
4701,0.20971334,0.6377673
4702,0.26897898,0.47842586
4703,0.33080527,0.37985465
4704,0.53933513,0.17904668
4705,0.511969,0.2303069
4706,0.346011,0.41970506
4707,0.29461554,0.44213462
4708,0.45786017,0.23158267
4709,0.51170367,0.23741527
4710,0.39200222,0.3658234
4711,0.22807446,0.5723077
4712,0.2884436,0.5148659
4713,0.33019996,0.44650027
4714,0.37466484,0.39722475
4715,0.38400713,0.33839077
4716,0.20118523,0.6387452
4717,0.365973,0.38773113
4718,0.32139888,0.37190884
4719,0.26457912,0.49357918
4720,0.5537378,0.15016319
4721,0.24944863,0.5967492
4722,0.533837,0.19139212
4723,0.4530213,0.27540964
4724,0.37382272,0.3267541
4725,0.44608387,0.27409393
4726,0.23990674,0.5831069
4727,0.5221817,0.1909388
4728,0.5588614,0.19785832
4729,0.289361,0.44945288
4730,0.35592747,0.38270783
4731,0.38855937,0.35556194
4732,0.2206565,0.61983144
4733,0.5270441,0.18483447
4734,0.5686006,0.1662618
4735,0.27295494,0.43907836
4736,0.26368836,0.4633127
4737,0.19286756,0.63479125
4738,0.4977612,0.20938629
4739,0.34743118,0.20829627
4740,0.24182959,0.56480825
4741,0.3623673,0.34981427
4742,0.31084853,0.4557627
4743,0.3998777,0.33583978
4744,0.33323947,0.37874866
4745,0.35718134,0.3653517
4746,0.3486065,0.3838034
4747,0.53236055,0.16544692
4748,0.27299193,0.44497573
4749,0.28846377,0.38840133
4750,0.2856538,0.5130332
4751,0.516376,0.1836062
4752,0.3299278,0.4263921
4753,0.22547457,0.61172086
4754,0.41551137,0.28389096
4755,0.20146568,0.6009754
4756,0.4537371,0.17957136
4757,0.27692202,0.4995113
4758,0.17928037,0.71568143
4759,0.4106827,0.2779265
4760,0.5577963,0.18437466
4761,0.20409265,0.5444888
4762,0.20650555,0.56874347
4763,0.5225055,0.17040497
4764,0.32773867,0.40505102
4765,0.41869643,0.25371894
4766,0.21425672,0.67034674
4767,0.2026551,0.64352524
4768,0.32330513,0.40361437
4769,0.3474368,0.4518563
4770,0.551053,0.1764307
4771,0.19046436,0.6035692
4772,0.4984784,0.20110813
4773,0.24541762,0.51744986
4774,0.21413447,0.63921213
4775,0.3414922,0.38732752
4776,0.22627227,0.5122299
4777,0.22531119,0.5737941
4778,0.21500124,0.64458734
4779,0.48167416,0.23780604
4780,0.3816792,0.30654323
4781,0.19297713,0.7235452
4782,0.39774218,0.3117814
4783,0.23148775,0.5405651
4784,0.484512,0.22780022
4785,0.2179703,0.67260957
4786,0.28132883,0.52849454
4787,0.42283866,0.37507126
4788,0.27329338,0.5217778
4789,0.46617994,0.23122543
4790,0.43942222,0.24041934
4791,0.5171938,0.24349949
4792,0.50420856,0.23089753
4793,0.37048307,0.36245158
4794,0.47525048,0.110851064
4795,0.24665955,0.5400036
4796,0.47492942,0.23859987
4797,0.23177594,0.5533774
4798,0.25280094,0.5510478
4799,0.42485985,0.32587206
4800,0.37446535,0.32543293
4801,0.45417958,0.28421983
4802,0.4025428,0.34059256
4803,0.31232348,0.49393263
4804,0.24085446,0.59958076
4805,0.21453302,0.6539703
4806,0.5198407,0.21800494
4807,0.18737434,0.7093608
4808,0.27593738,0.46934694
4809,0.3364366,0.4591693
4810,0.4714374,0.21349448
4811,0.19859295,0.67998433
4812,0.4032601,0.312755
4813,0.24424227,0.5958757
4814,0.38363993,0.37448624
4815,0.25559825,0.5159514
4816,0.39635015,0.3710225
4817,0.26015082,0.4727077
4818,0.38339314,0.31763938
4819,0.53083235,0.19181468
4820,0.30242702,0.4229565
4821,0.28077805,0.51792014
4822,0.2135643,0.58486176
4823,0.5403538,0.21321437
4824,0.4191308,0.29227918
4825,0.34876838,0.37936518
4826,0.48970807,0.20748137
4827,0.25767168,0.5283058
4828,0.19984098,0.68947685
4829,0.28765103,0.44066536
4830,0.25080106,0.5571735
4831,0.22617607,0.57011795
4832,0.26588336,0.51694965
4833,0.50464123,0.21553712
4834,0.12229943,0.7804507
4835,0.44921002,0.31853405
4836,0.23678212,0.58083755
4837,0.54037756,0.19305561
4838,0.43337834,0.31880265
4839,0.51743275,0.19728442
4840,0.19272976,0.4848613
4841,0.3996624,0.3363841
4842,0.30824816,0.49008647
4843,0.23039459,0.5950491
4844,0.35759208,0.3869029
4845,0.5002257,0.213854
4846,0.25927633,0.54199624
4847,0.5599576,0.18039875
4848,0.46110108,0.27175474
4849,0.48170167,0.21226789
4850,0.24868053,0.5562325
4851,0.19251393,0.617311
4852,0.54770297,0.19542027
4853,0.30821633,0.3624747
4854,0.5871953,0.14207691
4855,0.34842837,0.38114375
4856,0.4154127,0.30697817
4857,0.20653662,0.65024173
4858,0.2609764,0.51277906
4859,0.3821993,0.341973
4860,0.22715783,0.5451392
4861,0.28837276,0.38614386
4862,0.22629938,0.6233275
4863,0.23981775,0.5344345
4864,0.4965244,0.24978335
4865,0.4850873,0.24440548
4866,0.22575817,0.55571675
4867,0.27117595,0.49980766
4868,0.49937007,0.2027132
4869,0.3577992,0.36607224
4870,0.21810865,0.59020716
4871,0.26794577,0.5132026
4872,0.20691392,0.6064391
4873,0.2727688,0.5688703
4874,0.2827719,0.50864816
4875,0.5415159,0.18693335
4876,0.4608316,0.2410646
4877,0.36284658,0.34901106
4878,0.20734973,0.6092048
4879,0.21369594,0.6514269
4880,0.4435977,0.30907133
4881,0.33681956,0.39183795
4882,0.4265069,0.28074414
4883,0.36763528,0.16332899
4884,0.55130845,0.15765195
4885,0.208891,0.6097332
4886,0.22213975,0.63567376
4887,0.19904211,0.6787128
4888,0.44242612,0.30022207
4889,0.29871878,0.41137782
4890,0.41533092,0.250373
4891,0.23386024,0.5859932
4892,0.23957847,0.5287362
4893,0.5866267,0.15722576
4894,0.17410314,0.7429016
4895,0.43029818,0.23984471
4896,0.33392546,0.37705928
4897,0.55052865,0.20604292
4898,0.46039072,0.2513962
4899,0.23728679,0.58663446
4900,0.48577717,0.19845983
4901,0.2957886,0.49379435
4902,0.3795027,0.36995804
4903,0.32339615,0.4304861
4904,0.27387366,0.5574867
4905,0.38031113,0.3841666
4906,0.35769612,0.38333988
4907,0.20611936,0.6870114
4908,0.34285504,0.34924868
4909,0.27589494,0.49307778
4910,0.3914643,0.30415887
4911,0.56898767,0.19735776
4912,0.44771364,0.26153827
4913,0.2104054,0.64665425
4914,0.47623062,0.24169907
4915,0.30070627,0.45052287
4916,0.27062684,0.5204913
4917,0.4912319,0.20366445
4918,0.22760604,0.5903504
4919,0.29720226,0.4065737
4920,0.21426234,0.6073755
4921,0.33002445,0.41110456
4922,0.6358492,0.12286428
4923,0.4232723,0.31918284
4924,0.50608134,0.19707166
4925,0.21214393,0.6143132
4926,0.3074279,0.45155287
4927,0.31412306,0.3945155
4928,0.57271224,0.16892532
4929,0.23611681,0.50392246
4930,0.48402163,0.21474966
4931,0.5272039,0.18607241
4932,0.3067102,0.41005513
4933,0.3213655,0.40338764
4934,0.5140977,0.19441728
4935,0.23641911,0.54078156
4936,0.4317775,0.2628196
4937,0.29508218,0.41537774
4938,0.42128202,0.30979773
4939,0.35018197,0.3974982
4940,0.3325127,0.4222073
4941,0.26717895,0.51223236
4942,0.38557702,0.33201262
4943,0.5442299,0.17753871
4944,0.2756052,0.5218226
4945,0.2635521,0.534298
4946,0.5919304,0.14915974
4947,0.22043236,0.56615585
4948,0.23907952,0.5719456
4949,0.22037579,0.5858499
4950,0.2185325,0.4743017
4951,0.23890536,0.57054305
4952,0.55220485,0.13648556
4953,0.33965975,0.38987535
4954,0.38504547,0.33654344
4955,0.45719558,0.23326069
4956,0.22987542,0.6318187
4957,0.25629464,0.5799059
4958,0.29730937,0.4679095
4959,0.5123525,0.18557945
4960,0.20413814,0.72188824
4961,0.37276226,0.3393593
4962,0.47584832,0.23177458
4963,0.2993682,0.4898071
4964,0.3005306,0.3979661
4965,0.32268512,0.4177743
4966,0.31884626,0.38392264
4967,0.3303413,0.40786096
4968,0.44663018,0.29472816
4969,0.23444723,0.63881814
4970,0.2175474,0.6393038
4971,0.38805026,0.26254866
4972,0.35886428,0.3557047
4973,0.35329914,0.3487191
4974,0.3086392,0.47512266
4975,0.22985995,0.59350544
4976,0.22096393,0.51544577
4977,0.44790938,0.29355586
4978,0.44883966,0.25405398
4979,0.36775506,0.38550815
4980,0.5179182,0.18930864
4981,0.38540518,0.32657453
4982,0.26401362,0.4630955
4983,0.36517528,0.37863567
4984,0.37752783,0.3580131
4985,0.5267998,0.15979588
4986,0.26598015,0.5661583
4987,0.16562533,0.7566296
4988,0.26506191,0.54359496
